flight_id,airline_name,origin_airport,year,month,day_of_month,time_in_air,time_on_flight,departure_delay,arrival_delay,arrival_delay_caused_by_carrier,arrival_delay_caused_by_others,arrival_delay_category_carrier,arrival_delay_category_weather,arrival_delay_category_nas,arrival_delay_category_security,arrival_delay_category_aircraft
6817171,Southwest Airlines Co.,Los Angeles International Airport,2021,2,15,93,105,7,7,0,0,0,0,0,0,0
6817343,Southwest Airlines Co.,Los Angeles International Airport,2021,2,15,193,203,25,18,17,1,0,0,1,0,17
6817417,Southwest Airlines Co.,Los Angeles International Airport,2021,2,15,43,61,23,19,9,10,0,0,0,10,9
6817418,Southwest Airlines Co.,Los Angeles International Airport,2021,2,15,52,63,23,21,16,5,0,0,0,5,16
6817742,Southwest Airlines Co.,Los Angeles International Airport,2021,2,15,49,59,28,22,17,5,0,0,0,5,17
6817868,Southwest Airlines Co.,Los Angeles International Airport,2021,2,15,65,76,10,11,0,0,0,0,0,0,0
6817927,Southwest Airlines Co.,Los Angeles International Airport,2021,2,15,186,198,9,17,2,15,0,0,15,0,2
6817977,Southwest Airlines Co.,Los Angeles International Airport,2021,2,15,170,186,16,22,0,22,0,0,6,16,0
6818166,Southwest Airlines Co.,Los Angeles International Airport,2021,2,15,55,70,8,3,0,0,0,0,0,0,0
6818167,Southwest Airlines Co.,Los Angeles International Airport,2021,2,15,56,81,8,14,0,0,0,0,0,0,0
6818270,Southwest Airlines Co.,Los Angeles International Airport,2021,2,15,42,59,13,12,0,0,0,0,0,0,0
6818475,Southwest Airlines Co.,Los Angeles International Airport,2021,2,15,59,75,28,28,21,7,0,0,0,7,21
6818750,Southwest Airlines Co.,Los Angeles International Airport,2021,2,15,57,73,35,38,29,9,0,0,3,6,29
6818751,Southwest Airlines Co.,Los Angeles International Airport,2021,2,15,67,86,50,56,50,6,12,0,6,0,38
6818782,Southwest Airlines Co.,Los Angeles International Airport,2021,2,15,43,58,7,0,0,0,0,0,0,0,0
6818923,Southwest Airlines Co.,Los Angeles International Airport,2021,2,15,53,68,34,27,27,0,0,0,0,0,27
6819002,Southwest Airlines Co.,Los Angeles International Airport,2021,2,15,56,66,13,9,0,0,0,0,0,0,0
6819051,Southwest Airlines Co.,Los Angeles International Airport,2021,2,15,55,68,23,6,0,0,0,0,0,0,0
6819052,Southwest Airlines Co.,Los Angeles International Airport,2021,2,15,66,83,43,46,43,3,0,0,3,0,43
6819101,Southwest Airlines Co.,Los Angeles International Airport,2021,2,15,94,105,44,44,30,14,0,0,0,14,30
6819253,Southwest Airlines Co.,Los Angeles International Airport,2021,2,15,47,85,20,40,17,23,0,0,23,0,17
6819254,Southwest Airlines Co.,Los Angeles International Airport,2021,2,15,63,75,12,12,0,0,0,0,0,0,0
6819271,Southwest Airlines Co.,Los Angeles International Airport,2021,2,15,51,60,6,1,0,0,0,0,0,0,0
6819897,Southwest Airlines Co.,Los Angeles International Airport,2021,2,16,54,71,21,17,17,0,17,0,0,0,0
6819998,Southwest Airlines Co.,Los Angeles International Airport,2021,2,16,63,74,10,4,0,0,0,0,0,0,0
6820132,Southwest Airlines Co.,Los Angeles International Airport,2021,2,16,55,67,13,5,0,0,0,0,0,0,0
6820196,Southwest Airlines Co.,Los Angeles International Airport,2021,2,16,53,71,81,67,0,67,0,0,67,0,0
6820220,Southwest Airlines Co.,Los Angeles International Airport,2021,2,16,57,76,82,83,82,1,82,0,1,0,0
6820239,Southwest Airlines Co.,Los Angeles International Airport,2021,2,16,48,66,8,9,0,0,0,0,0,0,0
6820364,Southwest Airlines Co.,Los Angeles International Airport,2021,2,16,86,103,17,15,15,0,0,0,0,0,15
6820365,Southwest Airlines Co.,Los Angeles International Airport,2021,2,16,158,169,12,11,0,0,0,0,0,0,0
6820487,Southwest Airlines Co.,Los Angeles International Airport,2021,2,16,39,59,94,88,88,0,73,0,0,0,15
6820509,Southwest Airlines Co.,Los Angeles International Airport,2021,2,16,92,103,21,19,19,0,11,0,0,0,8
6820795,Southwest Airlines Co.,Los Angeles International Airport,2021,2,16,55,69,13,7,0,0,0,0,0,0,0
6820861,Southwest Airlines Co.,Los Angeles International Airport,2021,2,16,54,64,10,-1,0,0,0,0,0,0,0
6820973,Southwest Airlines Co.,Los Angeles International Airport,2021,2,16,174,188,21,14,0,0,0,0,0,0,0
6821136,Southwest Airlines Co.,Los Angeles International Airport,2021,2,16,92,107,6,8,0,0,0,0,0,0,0
6821376,Southwest Airlines Co.,Los Angeles International Airport,2021,2,16,54,66,14,-5,0,0,0,0,0,0,0
6821424,Southwest Airlines Co.,Los Angeles International Airport,2021,2,16,207,226,45,86,45,41,10,0,41,0,35
6821488,Southwest Airlines Co.,Los Angeles International Airport,2021,2,16,54,69,67,61,61,0,6,0,0,0,55
6821585,Southwest Airlines Co.,Los Angeles International Airport,2021,2,16,62,78,18,21,18,3,3,0,3,0,15
6821785,Southwest Airlines Co.,Los Angeles International Airport,2021,2,16,50,66,16,17,16,1,5,0,1,0,11
6821878,Southwest Airlines Co.,Los Angeles International Airport,2021,2,16,53,64,10,-11,0,0,0,0,0,0,0
6822097,Southwest Airlines Co.,Los Angeles International Airport,2021,2,16,92,119,12,26,12,14,12,0,14,0,0
6822174,Southwest Airlines Co.,Los Angeles International Airport,2021,2,16,55,67,7,-1,0,0,0,0,0,0,0
6822306,Southwest Airlines Co.,Los Angeles International Airport,2021,2,16,47,61,12,8,0,0,0,0,0,0,0
6822307,Southwest Airlines Co.,Los Angeles International Airport,2021,2,16,56,66,13,4,0,0,0,0,0,0,0
6823003,Southwest Airlines Co.,Los Angeles International Airport,2021,2,16,56,68,22,15,15,0,0,0,0,0,15
6823059,Southwest Airlines Co.,Los Angeles International Airport,2021,2,16,64,74,20,19,19,0,0,0,0,0,19
6824417,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,,,25,0,0,0,0,0,0,0,0
6824685,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,168,178,8,1,0,0,0,0,0,0,0
6824844,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,212,224,11,5,0,0,0,0,0,0,0
6825228,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,89,104,8,7,0,0,0,0,0,0,0
6825380,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,62,74,13,7,0,0,0,0,0,0,0
6825561,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,54,69,10,-6,0,0,0,0,0,0,0
6825715,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,171,187,25,17,0,17,0,0,17,0,0
6825753,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,47,57,6,-2,0,0,0,0,0,0,0
6826340,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,59,70,22,17,11,6,0,0,6,0,11
6826581,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,47,65,20,20,10,10,0,0,10,0,10
6826647,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,61,74,25,24,24,0,14,0,0,0,10
6826682,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,52,64,12,-9,0,0,0,0,0,0,0
6826749,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,46,55,22,12,0,0,0,0,0,0,0
6826779,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,176,195,246,251,246,5,9,0,5,0,237
6826933,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,93,100,33,18,14,4,0,0,0,4,14
6826934,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,53,68,8,1,0,0,0,0,0,0,0
6826967,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,222,239,10,19,0,19,0,0,19,0,0
6827159,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,48,59,21,15,15,0,0,0,0,0,15
6827160,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,54,63,64,52,0,52,0,0,0,52,0
6827344,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,46,54,58,47,0,47,0,0,0,47,0
6827381,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,200,214,26,15,0,15,0,0,0,15,0
6827429,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,164,174,22,16,1,15,0,0,0,15,1
6827459,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,46,58,14,7,0,0,0,0,0,0,0
6827494,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,63,74,52,51,0,51,0,0,0,51,0
6827607,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,57,69,71,65,0,65,0,0,0,65,0
6827829,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,47,62,30,27,27,0,27,0,0,0,0
6827830,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,61,71,37,33,9,24,0,0,0,24,9
6827879,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,52,72,30,27,26,1,0,1,0,0,26
6827880,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,51,68,21,4,0,0,0,0,0,0,0
6827967,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,47,56,42,33,0,33,0,0,0,33,0
6828069,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,56,68,15,8,0,0,0,0,0,0,0
6828176,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,57,71,12,8,0,0,0,0,0,0,0
6828283,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,86,99,65,59,57,2,0,0,0,2,57
6828284,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,58,73,129,127,127,0,0,0,0,0,127
6828383,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,209,220,118,108,108,0,0,0,0,0,108
6828480,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,54,70,193,188,186,2,0,0,2,0,186
6828584,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,92,109,44,43,40,3,0,0,3,0,40
6828634,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,63,81,63,69,54,15,0,0,6,9,54
6828689,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,83,96,35,26,26,0,0,0,0,0,26
6828783,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,53,62,39,26,26,0,0,0,0,0,26
6828834,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,188,204,15,9,0,0,0,0,0,0,0
6828921,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,44,58,18,11,0,0,0,0,0,0,0
6828922,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,48,62,68,65,64,1,0,0,1,0,64
6829158,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,61,72,45,42,42,0,0,0,0,0,42
6829214,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,46,60,7,2,0,0,0,0,0,0,0
6829345,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,52,63,7,-5,0,0,0,0,0,0,0
6829403,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,169,182,13,5,0,0,0,0,0,0,0
6829452,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,167,178,13,11,0,0,0,0,0,0,0
6829647,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,58,74,96,95,95,0,0,0,0,0,95
6829896,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,46,60,33,28,28,0,6,0,0,0,22
6829951,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,54,69,32,26,26,0,0,0,0,0,26
6830206,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,57,73,31,34,20,14,0,0,14,0,20
6830236,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,44,54,14,3,0,0,0,0,0,0,0
6830423,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,61,74,7,11,0,0,0,0,0,0,0
6830460,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,49,78,40,33,33,0,0,0,0,0,33
6830461,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,62,74,65,59,59,0,0,0,0,0,59
6830503,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,86,95,14,4,0,0,0,0,0,0,0
6830688,Southwest Airlines Co.,Los Angeles International Airport,2021,2,17,47,58,11,4,0,0,0,0,0,0,0
6830897,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,42,57,13,5,0,0,0,0,0,0,0
6830944,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,54,70,6,1,0,0,0,0,0,0,0
6831224,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,45,54,8,-3,0,0,0,0,0,0,0
6831425,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,160,178,6,-1,0,0,0,0,0,0,0
6831616,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,56,70,10,5,0,0,0,0,0,0,0
6831797,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,63,76,82,73,2,71,0,0,71,0,2
6832024,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,85,103,107,105,105,0,0,0,0,0,105
6832133,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,53,66,29,20,20,0,20,0,0,0,0
6832641,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,57,71,9,5,0,0,0,0,0,0,0
6832642,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,57,73,7,0,0,0,0,0,0,0,0
6832699,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,51,63,183,161,161,0,161,0,0,0,0
6832731,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,56,78,12,15,4,11,0,0,11,0,4
6832916,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,167,181,8,-6,0,0,0,0,0,0,0
6833160,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,51,66,6,-3,0,0,0,0,0,0,0
6833502,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,50,68,86,69,69,0,69,0,0,0,0
6833582,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,89,104,14,13,0,0,0,0,0,0,0
6833701,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,52,64,6,-5,0,0,0,0,0,0,0
6834242,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,54,66,13,4,0,0,0,0,0,0,0
6834282,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,51,65,71,51,51,0,51,0,0,0,0
6834331,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,57,67,21,13,0,0,0,0,0,0,0
6834424,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,167,185,39,34,34,0,3,0,0,0,31
6834462,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,80,89,11,-5,0,0,0,0,0,0,0
6834463,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,62,70,18,13,0,0,0,0,0,0,0
6834606,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,92,105,9,-1,0,0,0,0,0,0,0
6834724,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,58,72,7,4,0,0,0,0,0,0,0
6834873,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,143,154,159,148,148,0,1,0,0,0,147
6834874,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,58,69,32,26,26,0,5,0,0,0,21
6834931,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,54,67,45,37,37,0,34,0,0,0,3
6835239,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,197,207,24,6,0,0,0,0,0,0,0
6835302,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,159,171,18,9,0,0,0,0,0,0,0
6835344,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,43,57,30,22,22,0,0,0,0,0,22
6835532,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,51,63,6,-6,0,0,0,0,0,0,0
6835813,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,42,53,53,41,41,0,0,0,0,0,41
6835814,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,56,67,16,8,0,0,0,0,0,0,0
6835858,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,51,65,23,3,0,0,0,0,0,0,0
6835965,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,47,59,26,20,20,0,10,0,0,0,10
6836089,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,58,70,37,32,26,6,0,0,6,0,26
6836342,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,57,66,56,47,47,0,3,0,0,0,44
6836458,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,211,222,9,1,0,0,0,0,0,0,0
6836520,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,54,66,50,31,31,0,4,0,0,0,27
6836656,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,91,103,16,9,0,0,0,0,0,0,0
6836708,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,58,73,35,33,33,0,0,0,0,0,33
6836774,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,83,92,13,0,0,0,0,0,0,0,0
6836891,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,52,65,18,8,0,0,0,0,0,0,0
6836955,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,181,190,6,-14,0,0,0,0,0,0,0
6837045,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,43,53,7,-5,0,0,0,0,0,0,0
6837046,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,51,63,88,86,86,0,0,0,0,0,86
6837347,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,59,75,60,60,60,0,0,0,0,0,60
6837482,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,208,222,13,10,0,0,0,0,0,0,0
6837550,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,51,62,6,-7,0,0,0,0,0,0,0
6837551,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,58,71,13,9,0,0,0,0,0,0,0
6837623,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,161,171,13,-6,0,0,0,0,0,0,0
6837684,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,160,176,15,11,0,0,0,0,0,0,0
6837893,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,52,65,7,-3,0,0,0,0,0,0,0
6837894,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,59,72,36,33,29,4,0,0,4,0,29
6838216,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,53,64,24,13,0,0,0,0,0,0,0
6838507,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,57,70,10,0,0,0,0,0,0,0,0
6838703,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,54,71,49,45,42,3,0,0,3,0,42
6838824,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,56,69,59,43,43,0,11,0,0,0,32
6838825,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,61,70,93,83,83,0,0,0,0,0,83
6839027,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,47,59,24,18,18,0,0,0,0,0,18
6839046,Southwest Airlines Co.,Los Angeles International Airport,2021,2,18,48,59,54,48,48,0,5,0,0,0,43
6839535,Southwest Airlines Co.,Los Angeles International Airport,2021,2,19,56,66,9,10,0,0,0,0,0,0,0
6839801,Southwest Airlines Co.,Los Angeles International Airport,2021,2,19,57,68,6,-6,0,0,0,0,0,0,0
6839911,Southwest Airlines Co.,Los Angeles International Airport,2021,2,19,52,61,8,-6,0,0,0,0,0,0,0
6839941,Southwest Airlines Co.,Los Angeles International Airport,2021,2,19,204,216,8,-6,0,0,0,0,0,0,0
6840067,Southwest Airlines Co.,Los Angeles International Airport,2021,2,19,69,123,101,139,0,139,0,101,38,0,0
6840095,Southwest Airlines Co.,Los Angeles International Airport,2021,2,19,54,64,26,25,25,0,0,0,0,0,25
6840096,Southwest Airlines Co.,Los Angeles International Airport,2021,2,19,61,72,7,-1,0,0,0,0,0,0,0
6840256,Southwest Airlines Co.,Los Angeles International Airport,2021,2,19,150,160,8,-2,0,0,0,0,0,0,0
6840399,Southwest Airlines Co.,Los Angeles International Airport,2021,2,19,80,100,6,1,0,0,0,0,0,0,0
6840428,Southwest Airlines Co.,Los Angeles International Airport,2021,2,19,92,104,26,20,20,0,0,0,0,0,20
6840771,Southwest Airlines Co.,Los Angeles International Airport,2021,2,19,62,78,145,138,11,127,0,0,127,0,11
6840941,Southwest Airlines Co.,Los Angeles International Airport,2021,2,19,168,180,19,4,0,0,0,0,0,0,0
6841446,Southwest Airlines Co.,Los Angeles International Airport,2021,2,19,83,97,8,0,0,0,0,0,0,0,0
6841500,Southwest Airlines Co.,Los Angeles International Airport,2021,2,19,58,76,14,15,14,1,0,0,1,0,14
6841528,Southwest Airlines Co.,Los Angeles International Airport,2021,2,19,61,69,17,11,0,0,0,0,0,0,0
6841828,Southwest Airlines Co.,Los Angeles International Airport,2021,2,19,43,64,25,24,22,2,0,0,2,0,22
6841904,Southwest Airlines Co.,Los Angeles International Airport,2021,2,19,56,76,15,16,15,1,11,0,1,0,4
6841938,Southwest Airlines Co.,Los Angeles International Airport,2021,2,19,78,96,110,121,0,121,0,0,121,0,0
6841972,Southwest Airlines Co.,Los Angeles International Airport,2021,2,19,64,78,27,30,27,3,8,0,3,0,19
6842002,Southwest Airlines Co.,Los Angeles International Airport,2021,2,19,51,70,22,27,22,5,22,0,5,0,0
6842031,Southwest Airlines Co.,Los Angeles International Airport,2021,2,19,169,181,10,1,0,0,0,0,0,0,0
6842061,Southwest Airlines Co.,Los Angeles International Airport,2021,2,19,78,92,32,19,17,2,0,0,2,0,17
6842170,Southwest Airlines Co.,Los Angeles International Airport,2021,2,19,90,107,19,11,0,0,0,0,0,0,0
6842253,Southwest Airlines Co.,Los Angeles International Airport,2021,2,19,57,74,9,8,0,0,0,0,0,0,0
